,datemissao,idedocumento,Ano,Mês,Partido,UF,Nome do Parlamentar,Descrição,Fornecedor,Valor do Documento,Valor Glosa,Valor Líquido,vlrrestituicao,Região
219,2020-01-09 17:55:06,0,2020,1,PODE,BA,Bacelar,SERVIÇOS POSTAIS,CORREIOS - CARTA REGISTRADA COM AR,14.2,0.0,14.2,,Nordeste
220,2020-01-14 15:22:13,0,2020,1,PODE,BA,Bacelar,SERVIÇOS POSTAIS,CORREIOS - SEDEX 10,95.0,0.0,95.0,,Nordeste
221,2020-01-14 15:21:45,0,2020,1,PODE,BA,Bacelar,SERVIÇOS POSTAIS,CORREIOS - SEDEX 10,95.0,0.0,95.0,,Nordeste
222,2020-02-04 15:25:37,0,2020,2,PODE,BA,Bacelar,SERVIÇOS POSTAIS,CORREIOS - SEDEX 10,95.0,0.0,95.0,,Nordeste
223,2020-02-19 10:54:09,0,2020,2,PODE,BA,Bacelar,SERVIÇOS POSTAIS,CORREIOS - SEDEX 10,95.0,0.0,95.0,,Nordeste
224,2020-02-19 10:54:20,0,2020,2,PODE,BA,Bacelar,SERVIÇOS POSTAIS,CORREIOS - SEDEX 10,95.0,0.0,95.0,,Nordeste
225,2020-01-23 16:46:17,0,2020,1,PODE,BA,Bacelar,SERVIÇOS POSTAIS,CORREIOS - SEDEX CONVENCIONAL,68.99,0.0,68.99,,Nordeste
226,2020-01-10 00:00:00,1724027,2020,1,PODE,BA,Bacelar,Emissão Bilhete Aéreo,Cia Aérea - TAM,891.57,0.0,891.57,,Nordeste
228,2020-01-10 00:00:00,6995465,2020,1,PT,SP,Arlindo Chinaglia,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,VENERÁVEL ORDEM TERCEIRA SÃO FRANCISCO DA PENITENCIA DA CIDADE SP,3353.77,0.0,3353.77,,Sudeste
229,2020-02-14 00:00:00,7017815,2020,2,PT,SP,Arlindo Chinaglia,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,VENERÁVEL ORDEM TERCEIRA SÃO FRANCISCO DA PENITENCIA DA CIDADE SP,3300.0,0.0,3300.0,,Sudeste
230,2020-02-14 00:00:00,7018104,2020,2,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO AZUL COMERCIO,98.01,0.0,98.01,,Sudeste
231,2020-02-07 00:00:00,7016582,2020,2,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO CINCO ESTRELAS LTDA,100.0,0.0,100.0,,Sudeste
232,2020-01-25 00:00:00,7016827,2020,1,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO EXPRESS 3M LTDA,106.02,0.0,106.02,,Sudeste
233,2020-02-16 00:00:00,7018108,2020,2,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO GOMGAJ EIRELI,100.0,0.0,100.0,,Sudeste
234,2020-02-13 00:00:00,7018091,2020,2,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO GOMGAJ EIRELI,122.89,0.0,122.89,,Sudeste
235,2020-01-28 00:00:00,7009225,2020,1,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO JAAL LT,50.0,0.0,50.0,,Sudeste
236,2020-01-06 00:00:00,7016778,2020,1,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO MURARO E MURARO,145.0,0.0,145.0,,Sudeste
237,2020-01-24 00:00:00,7016835,2020,1,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO RIO PRETAO LTDA,138.02,0.0,138.02,,Sudeste
238,2020-01-29 00:00:00,7016795,2020,1,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO TAMADE LT,100.0,0.0,100.0,,Sudeste
239,2020-01-24 00:00:00,7009226,2020,1,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,CAMPEAO 80 POSTO DE SERVICOS LTDA,80.0,0.0,80.0,,Sudeste
240,2020-02-05 00:00:00,7016577,2020,2,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.0,0.0,100.0,,Sudeste
241,2020-02-18 00:00:00,7016701,2020,2,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,60.0,0.0,60.0,,Sudeste
242,2020-01-21 00:00:00,7018126,2020,1,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,IGÁS COMÉRCIO DE COMBUSTÍVEIS LTDA,86.9,0.0,86.9,,Sudeste
243,2020-01-31 00:00:00,7018122,2020,1,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,MARTINELI AUTO POSTO LTDA,182.14,0.0,182.14,,Sudeste
244,2020-02-09 00:00:00,7018115,2020,2,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,PIT STOP AUTO POSTO DE LINS LTDA,130.0,0.0,130.0,,Sudeste
245,2020-02-07 00:00:00,7016808,2020,2,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO DA SERRA DE SANTA RITA LT,50.02,0.0,50.02,,Sudeste
246,2020-01-23 00:00:00,7016783,2020,1,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO DE ENERGIA AUTOMOTIVA LTDA,50.0,0.0,50.0,,Sudeste
247,2020-02-08 00:00:00,7018116,2020,2,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO DE SERVICOS MARAVILHA LTDA,124.01,0.0,124.01,,Sudeste
248,2020-02-14 00:00:00,7018137,2020,2,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO FREGOLENTE,109.15,0.0,109.15,,Sudeste
249,2020-02-08 00:00:00,7016803,2020,2,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO MONTE BELO LTDA,50.0,0.0,50.0,,Sudeste
250,2020-02-11 00:00:00,7016586,2020,2,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO PARK SUL DERIVADOS DE PETROLEO LTDA,100.0,0.0,100.0,,Sudeste
251,2020-02-01 00:00:00,7018133,2020,2,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,RENASCENÇA AUTO POSTO B4 LTDA,195.02,0.0,195.02,,Sudeste
252,2020-02-08 00:00:00,7016596,2020,2,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,SAO ROQUE COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,90.0,0.0,90.0,,Sudeste
253,2020-02-13 00:00:00,7026617,2020,2,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,SAO ROQUE COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,243.41,0.0,243.41,,Sudeste
254,2020-03-01 00:00:00,7026604,2020,3,PT,SP,Arlindo Chinaglia,COMBUSTÍVEIS E LUBRIFICANTES.,SAO ROQUE COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,214.05,0.0,214.05,,Sudeste
256,2020-01-04 00:00:00,6995588,2020,1,PT,SP,Arlindo Chinaglia,TELEFONIA,TELEFÔNICA BRASIL S.A. VIVO,887.62,17.69,869.93,,Sudeste
257,2020-02-03 00:00:00,7017832,2020,2,PT,SP,Arlindo Chinaglia,TELEFONIA,Telefônica Brasil S.A. VIVO,820.94,18.96,801.98,,Sudeste
258,2020-01-03 00:00:00,7009208,2020,1,PT,SP,Arlindo Chinaglia,TELEFONIA,Telefônica Brasil S.A. VIVO/GVT,863.23,21.11,842.12,,Sudeste
259,2020-01-27 11:51:51,0,2020,1,PT,SP,Arlindo Chinaglia,SERVIÇOS POSTAIS,CORREIOS - TELEGRAMA COM CÓPIA,16.3,0.0,16.3,,Sudeste
260,2020-02-13 00:00:00,7026630,2020,2,PT,SP,Arlindo Chinaglia,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,INTERNATIONAL MEAL COMPANY ALIMENTACAO S A,24.46,0.0,24.46,,Sudeste
261,2020-01-10 00:00:00,6993936,2020,1,PT,SP,Arlindo Chinaglia,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",ARITUBA EMPREENDIMENTO TURISTICO LTDA,600.0,0.0,600.0,,Sudeste
262,2020-02-14 00:00:00,7017963,2020,2,PT,SP,Arlindo Chinaglia,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",ATIQUE HOTEIS LTDA EPP,114.5,0.0,114.5,,Sudeste
263,2020-02-29 00:00:00,7026969,2020,2,PT,SP,Arlindo Chinaglia,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",BAURU OFFICE HOTEL LTDA,135.0,0.0,135.0,,Sudeste
264,2020-02-28 00:00:00,7026982,2020,2,PT,SP,Arlindo Chinaglia,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",CASARÃO FERNANDES EIRELI EPP,175.0,0.0,175.0,,Sudeste
265,2020-02-09 00:00:00,7017969,2020,2,PT,SP,Arlindo Chinaglia,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",MARIA CAROLINA LASSO DOS SANTOS EIRELLI - ME,89.0,0.0,89.0,,Sudeste
266,2020-01-31 00:00:00,7002877,2020,1,PT,SP,Arlindo Chinaglia,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,INVESTCAR VEICULOS LTDA,3600.0,0.0,3600.0,,Sudeste
267,2020-01-04 00:00:00,7018159,2020,1,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",ASSOCIACAO DOS MOTORISTAS AUTON RADIO TAXI COMUM DE SP,36.0,0.0,36.0,,Sudeste
268,2020-01-10 00:00:00,7018155,2020,1,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",ASSOCIACAO DOS MOTORISTAS AUTON RADIO TAXI COMUM DE SP,44.0,0.0,44.0,,Sudeste
269,2020-01-18 00:00:00,7018175,2020,1,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",ASSOCIACAO DOS MOTORISTAS AUTON RADIO TAXI COMUM DE SP,45.0,0.0,45.0,,Sudeste
270,2020-01-18 00:00:00,7018198,2020,1,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",ASSOCIACAO DOS MOTORISTAS AUTON RADIO TAXI COMUM DE SP,35.0,0.0,35.0,,Sudeste
271,2020-01-19 00:00:00,7018150,2020,1,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",ASSOCIACAO DOS MOTORISTAS AUTON RADIO TAXI COMUM DE SP,43.0,0.0,43.0,,Sudeste
272,2020-01-21 00:00:00,7018194,2020,1,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",ASSOCIACAO DOS MOTORISTAS AUTON RADIO TAXI COMUM DE SP,29.0,0.0,29.0,,Sudeste
273,2020-01-08 00:00:00,7018186,2020,1,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",ASSOCIACAO DOS MOTORISTAS AUTON RADIO TAXI COMUM DE SP,44.0,0.0,44.0,,Sudeste
274,2020-01-10 00:00:00,7018192,2020,1,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",ASSOCIACAO DOS MOTORISTAS AUTON RADIO TAXI COMUM DE SP,44.0,0.0,44.0,,Sudeste
275,2020-01-28 00:00:00,7009222,2020,1,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,9.5,0.0,9.5,,Sudeste
276,2020-01-28 00:00:00,7009221,2020,1,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,9.6,0.0,9.6,,Sudeste
277,2020-01-16 00:00:00,7018231,2020,1,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",COND. SÃO LUIZ,17.0,0.0,17.0,,Sudeste
278,2020-02-26 00:00:00,7027049,2020,2,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",COOPERATIVA MISTA DE TRABALHO DOS MOTORISTAS AUTONOMOS DE TAXI ESPECIAL DE SP,44.0,0.0,44.0,,Sudeste
279,2020-03-02 00:00:00,7027050,2020,3,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",COOPERATIVA MISTA DE TRABALHO DOS MOTORISTAS AUTONOMOS DE TAXI ESPECIAL DE SP,39.0,0.0,39.0,,Sudeste
280,2020-01-23 00:00:00,7018221,2020,1,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",estacionamentos trevo,25.0,0.0,25.0,,Sudeste
281,2020-02-13 00:00:00,7018236,2020,2,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",estacionamentos trevo,25.0,0.0,25.0,,Sudeste
282,2020-01-16 00:00:00,7018224,2020,1,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",PARK 777 LTDA,25.0,0.0,25.0,,Sudeste
283,2020-01-22 00:00:00,7018214,2020,1,PT,SP,Arlindo Chinaglia,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",PORTO PARK LTDA ME,20.0,0.0,20.0,,Sudeste
284,2020-01-06 00:00:00,1722285,2020,1,PT,SP,Arlindo Chinaglia,Emissão Bilhete Aéreo,Cia Aérea - PASSAREDO,764.89,0.0,764.89,,Sudeste
285,2020-01-07 00:00:00,1722286,2020,1,PT,SP,Arlindo Chinaglia,Emissão Bilhete Aéreo,Cia Aérea - PASSAREDO,771.95,0.0,771.95,,Sudeste
286,2020-01-14 00:00:00,7006102,2020,1,REPUBLICANOS,SP,Celso Russomanno,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ENEL,211.67,0.0,211.67,,Sudeste
287,2020-02-03 00:00:00,7026640,2020,2,REPUBLICANOS,SP,Celso Russomanno,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA,307.7,0.0,307.7,,Sudeste
288,2020-02-05 00:00:00,7006570,2020,2,REPUBLICANOS,SP,Celso Russomanno,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,RPY COMÉRCIO DE MATERIAIS DE PRODUTOS DE LIMPEZA - ME,13.0,0.0,13.0,,Sudeste
289,2020-01-22 00:00:00,7027540,2020,1,REPUBLICANOS,SP,Celso Russomanno,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,SABESP,105.66,0.0,105.66,,Sudeste
290,2020-02-27 00:00:00,7027458,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO BRASIL LTDA,300.0,0.0,300.0,,Sudeste
291,2020-02-17 00:00:00,7027519,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO BUG LT,300.0,0.0,300.0,,Sudeste
292,2020-02-17 00:00:00,7027513,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO BUG LT,200.0,0.0,200.0,,Sudeste
293,2020-02-19 00:00:00,7027476,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO BUG LT,100.0,0.0,100.0,,Sudeste
294,2020-02-21 00:00:00,7027482,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO BUG LT,300.0,0.0,300.0,,Sudeste
295,2020-02-26 00:00:00,7027491,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO BUG LT,300.0,0.0,300.0,,Sudeste
296,2020-02-06 00:00:00,7013243,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO BUG LT,100.0,0.0,100.0,,Sudeste
297,2020-02-06 00:00:00,7013259,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO BUG LT,200.0,0.0,200.0,,Sudeste
298,2020-02-07 00:00:00,7013233,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO BUG LT,300.0,0.0,300.0,,Sudeste
299,2020-02-10 00:00:00,7013228,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO BUG LT,100.0,0.0,100.0,,Sudeste
300,2020-02-10 00:00:00,7013221,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO BUG LT,200.0,0.0,200.0,,Sudeste
301,2020-02-04 00:00:00,7005817,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO CINCO ESTRELAS LTDA,240.0,0.0,240.0,,Sudeste
302,2020-02-12 00:00:00,7012454,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO GOLDEN GAS 202 LTDA,200.0,0.0,200.0,,Sudeste
303,2020-02-17 00:00:00,7018392,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO GOLDEN GAS 202 LTDA,200.0,0.0,200.0,,Sudeste
304,2020-02-14 00:00:00,7020006,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO LIDER BANDEIRAS LTDA,200.0,0.0,200.0,,Sudeste
305,2020-02-23 00:00:00,7027484,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,BG LESTE PETROLEO LTDA,287.58,0.0,287.58,,Sudeste
306,2020-02-20 00:00:00,7027466,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,COMERCIO DE COMBUSTIVEL BRAGANÇA LTDA,100.0,0.0,100.0,,Sudeste
307,2020-02-02 00:00:00,7013202,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,FGN COML LT,300.0,0.0,300.0,,Sudeste
308,2020-02-03 00:00:00,7006575,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO 212 SUL LTDA,150.0,0.0,150.0,,Sudeste
309,2020-02-07 00:00:00,7013255,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO DE SERVIÇO NOVA EUROPA LTDA.,120.03,0.0,120.03,,Sudeste
310,2020-02-25 00:00:00,7027505,2020,2,REPUBLICANOS,SP,Celso Russomanno,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO DE SERVICOS PORTAL DE CAMPOS LTDA,210.42,0.0,210.42,,Sudeste
311,2020-02-14 00:00:00,7026584,2020,2,REPUBLICANOS,SP,Celso Russomanno,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,Marly de Almeida Silva,500.0,0.0,500.0,,Sudeste
313,2020-01-27 00:00:00,7026347,2020,1,REPUBLICANOS,SP,Celso Russomanno,TELEFONIA,Telefônica Brasil S.A. VIVO/GVT,633.01,0.0,633.01,,Sudeste
314,2020-01-27 00:00:00,7026360,2020,1,REPUBLICANOS,SP,Celso Russomanno,TELEFONIA,Telefônica Brasil S.A. VIVO/GVT,78.24,0.0,78.24,,Sudeste
315,2020-01-27 00:00:00,7026350,2020,1,REPUBLICANOS,SP,Celso Russomanno,TELEFONIA,Telefônica Brasil S.A. VIVO/GVT,94.56,0.0,94.56,,Sudeste
316,2020-01-18 00:00:00,7026366,2020,1,REPUBLICANOS,SP,Celso Russomanno,TELEFONIA,Telefônica Brasil S.A. VIVO/GVT,249.99,0.0,249.99,,Sudeste
317,2020-02-19 00:00:00,7026342,2020,2,REPUBLICANOS,SP,Celso Russomanno,TELEFONIA,Telefônica Brasil S.A. VIVO/GVT,249.99,0.0,249.99,,Sudeste
318,2020-01-22 17:24:13,0,2020,1,REPUBLICANOS,SP,Celso Russomanno,SERVIÇOS POSTAIS,CORREIOS - CAIXA DE ENCOMENDAS BÁSICA/CONVENCIONAL,4.9,0.0,4.9,,Sudeste
319,2020-02-19 17:27:23,0,2020,2,REPUBLICANOS,SP,Celso Russomanno,SERVIÇOS POSTAIS,CORREIOS - CARTA REGISTRADA,100.8,0.0,100.8,,Sudeste
320,2020-03-04 12:40:45,0,2020,3,REPUBLICANOS,SP,Celso Russomanno,SERVIÇOS POSTAIS,CORREIOS - CARTA REGISTRADA,126.0,0.0,126.0,,Sudeste
321,2020-01-22 17:23:40,0,2020,1,REPUBLICANOS,SP,Celso Russomanno,SERVIÇOS POSTAIS,CORREIOS - ENCOMENDA PAC,21.11,0.0,21.11,,Sudeste
322,2020-03-05 12:54:46,0,2020,3,REPUBLICANOS,SP,Celso Russomanno,SERVIÇOS POSTAIS,CORREIOS - ENCOMENDA PAC,349.94,0.0,349.94,,Sudeste
323,2020-01-30 00:00:00,7013162,2020,1,REPUBLICANOS,SP,Celso Russomanno,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,ADISER COMERCIO DE ALIMENTOS,105.1,72.7,32.4,,Sudeste
324,2020-02-09 00:00:00,7013177,2020,2,REPUBLICANOS,SP,Celso Russomanno,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,ALMANARA RESTAURANTES E LANCHONETES LTDA,85.5,0.0,85.5,,Sudeste
325,2020-02-01 00:00:00,7013180,2020,2,REPUBLICANOS,SP,Celso Russomanno,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,ALMANARA RESTAURANTES E LANCHONETES LTDA,81.6,0.0,81.6,,Sudeste
326,2020-01-31 00:00:00,7013158,2020,1,REPUBLICANOS,SP,Celso Russomanno,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA,47.8,0.0,47.8,,Sudeste
327,2020-02-14 00:00:00,7020013,2020,2,REPUBLICANOS,SP,Celso Russomanno,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,AUTO POSTO LIDER BANDEIRAS LTDA,18.5,0.0,18.5,,Sudeste
328,2020-02-25 00:00:00,7027320,2020,2,REPUBLICANOS,SP,Celso Russomanno,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,BK BRASIL,43.3,0.0,43.3,,Sudeste
329,2020-02-18 00:00:00,7019934,2020,2,REPUBLICANOS,SP,Celso Russomanno,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,MARIETTA COMERCIO DE ALIMENTOS LTDA,43.8,0.0,43.8,,Sudeste
330,2020-02-27 00:00:00,7027390,2020,2,REPUBLICANOS,SP,Celso Russomanno,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,MC DONALDS,28.9,0.0,28.9,,Sudeste
331,2020-02-27 00:00:00,7027446,2020,2,REPUBLICANOS,SP,Celso Russomanno,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,MC DONALDS,45.15,0.0,45.15,,Sudeste
332,2020-02-20 00:00:00,7027376,2020,2,REPUBLICANOS,SP,Celso Russomanno,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,MC DONALDS ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA,47.95,0.0,47.95,,Sudeste
333,2020-02-15 00:00:00,7027289,2020,2,REPUBLICANOS,SP,Celso Russomanno,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,RESTAURANTE AOYAMAS LTDA,122.6,0.0,122.6,,Sudeste
334,2020-02-05 00:00:00,7008889,2020,2,REPUBLICANOS,SP,Celso Russomanno,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,18.56,0.0,18.56,,Sudeste
335,2020-02-06 00:00:00,7012810,2020,2,REPUBLICANOS,SP,Celso Russomanno,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,54.93,0.0,54.93,,Sudeste
336,2020-02-16 00:00:00,7020000,2020,2,REPUBLICANOS,SP,Celso Russomanno,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SPACE SETE COMERCIO DE ALIMENTOS E BEBIDAS LTDA,103.0,0.0,103.0,,Sudeste
337,2020-02-13 00:00:00,7025926,2020,2,REPUBLICANOS,SP,Celso Russomanno,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SUBWAY QA2,32.5,0.0,32.5,,Sudeste
338,2020-02-28 00:00:00,7027350,2020,2,REPUBLICANOS,SP,Celso Russomanno,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",SB MATE LTDA,23.48,0.0,23.48,,Sudeste
339,2020-01-31 00:00:00,7013945,2020,1,REPUBLICANOS,SP,Celso Russomanno,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,274.09,0.0,274.09,,Sudeste
340,2020-02-29 00:00:00,7026747,2020,2,REPUBLICANOS,SP,Celso Russomanno,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,571.94,0.0,571.94,,Sudeste
341,2020-01-17 00:00:00,7011556,2020,1,PDT,PR,Gustavo Fruet,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CONDOMÍNIO EDIFÍCIO COLOMBO,588.84,21.9,566.94,,Sul
342,2020-01-17 00:00:00,7011549,2020,1,PDT,PR,Gustavo Fruet,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CONDOMÍNIO EDIFÍCIO COLOMBO,497.03,0.0,497.03,,Sul
